Transaction_ID,Date,Year,Quarter,Month,Region,State,Product_Category,Product,Sales_Channel,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Revenue,Cost,Profit,Profit_Margin_Percent,Marketing_Spend,Shipping_Cost,Returned_Units
TXN100141,01 January 2021,2021,Q1,January,West,Gujarat,Accessories,Power Bank,Retail,228,2145.51,713.00%,489176.28,454283.61,207664.86,246618.75,5429.00%,16195.31,11054.47,5
TXN100142,01 January 2021,2021,Q1,January,West,Maharashtra,Accessories,Smartwatch,Distributor,305,8604.84,624.00%,2624476.20,2460768.35,1045590.78,1415177.57,5751.00%,42288.06,50507.68,3
TXN100143,01 January 2021,2021,Q1,January,West,Gujarat,Accessories,Smartwatch,Online,361,8641.73,571.00%,3119664.53,2941505.36,1189999.77,1751505.59,5954.00%,206411.18,73049.89,7
TXN100144,01 January 2021,2021,Q1,January,West,Rajasthan,Accessories,Smartwatch,Retail,236,8386.49,308.00%,1979211.64,1918281.27,832694.51,1085586.76,5659.00%,50247.01,29071.18,4
TXN100145,01 January 2021,2021,Q1,January,West,Rajasthan,Electronics,Laptop,Distributor,149,62622.08,843.00%,9330689.92,8544251.54,2313458.29,6230793.25,7292.00%,201955.31,118540.34,3
TXN100146,01 January 2021,2021,Q1,January,West,Gujarat,Electronics,Laptop,Online,139,62545.43,874.00%,8693814.77,7934061.84,2559071.39,5374990.45,6775.00%,524165.06,94137.68,4
TXN100147,01 January 2021,2021,Q1,January,West,Gujarat,Electronics,Laptop,Retail,118,62867.01,540.00%,7418307.18,7017996.17,2388468.66,4629527.51,6597.00%,282202.57,181809.45,4
TXN100148,01 January 2021,2021,Q1,January,West,Gujarat,Electronics,Smartphone,Distributor,145,28732.97,753.00%,4166280.65,3852515.14,803356.87,3049158.28,7915.00%,118000.41,68751.85,3
TXN100149,01 January 2021,2021,Q1,January,West,Rajasthan,Electronics,Smartphone,Online,123,27942.70,614.00%,3436952.10,3225930.04,806357.10,2419572.94,7500.00%,164788.26,97991.48,2
TXN100150,01 January 2021,2021,Q1,January,West,Maharashtra,Electronics,Smartphone,Retail,96,27819.84,300.00%,2670704.64,2590675.68,595805.09,1994870.59,7700.00%,104087.05,41625.04,3
TXN100151,01 January 2021,2021,Q1,January,West,Maharashtra,Electronics,Tablet,Distributor,101,23588.56,500.00%,2382444.56,2263418.95,490874.66,1772544.29,7831.00%,69225.35,50220.82,2
TXN100152,01 January 2021,2021,Q1,January,West,Gujarat,Electronics,Tablet,Online,142,23233.67,571.00%,3299181.14,3110725.44,874605.88,2236119.56,7188.00%,167934.09,65316.55,2
TXN100153,01 January 2021,2021,Q1,January,West,Gujarat,Electronics,Tablet,Retail,99,23597.03,595.00%,2336105.97,2197014.16,613666.10,1583348.06,7207.00%,86449.87,36289.28,3
TXN100154,01 January 2021,2021,Q1,January,West,Maharashtra,Furniture,Bookshelf,Distributor,109,15217.23,659.00%,1658678.07,1549383.98,632809.13,916574.86,5916.00%,20682.17,28982.85,2
TXN100155,01 January 2021,2021,Q1,January,West,Maharashtra,Furniture,Bookshelf,Online,105,14782.04,689.00%,1552114.20,1445203.28,586507.02,858696.26,5942.00%,85594.48,25182.11,3
TXN100156,01 January 2021,2021,Q1,January,West,Gujarat,Furniture,Bookshelf,Retail,81,15511.55,623.00%,1256435.55,1178217.36,482202.96,696014.40,5907.00%,42390.35,23768.41,2
TXN100157,01 January 2021,2021,Q1,January,West,Gujarat,Furniture,Desk,Distributor,125,18347.89,341.00%,2293486.25,2215186.23,798197.40,1416988.82,6397.00%,46354.67,38462.51,2
TXN100158,01 January 2021,2021,Q1,January,West,Rajasthan,Furniture,Desk,Online,105,18384.04,987.00%,1930324.20,1739877.03,708181.78,1031695.26,5930.00%,97143.61,30882.17,1
TXN100159,01 January 2021,2021,Q1,January,West,Maharashtra,Furniture,Desk,Retail,77,18207.76,1022.00%,1401997.52,1258647.68,519897.60,738750.09,5869.00%,46135.42,35019.49,2
TXN100160,01 January 2021,2021,Q1,January,West,Gujarat,Furniture,Office Chair,Distributor,125,12942.59,456.00%,1617823.75,1544059.91,523796.33,1020263.58,6608.00%,36081.23,12868.49,2
TXN100161,01 January 2021,2021,Q1,January,West,Gujarat,Furniture,Office Chair,Online,97,11948.08,853.00%,1158963.76,1060126.84,373793.43,686333.41,6474.00%,46093.88,25843.79,1
TXN100162,01 January 2021,2021,Q1,January,West,Maharashtra,Furniture,Office Chair,Retail,67,11908.94,367.00%,797898.98,768597.43,280519.35,488078.08,6350.00%,27944.32,11682.32,2
TXN100163,01 January 2021,2021,Q1,January,West,Gujarat,Home Appliances,Air Conditioner,Distributor,73,50786.16,638.00%,3707389.68,3470693.01,1090660.97,2380032.04,6858.00%,96387.15,71293.54,2
TXN100164,01 January 2021,2021,Q1,January,West,Rajasthan,Home Appliances,Air Conditioner,Online,82,52584.00,656.00%,4311888.00,4028941.43,1276006.84,2752934.59,6833.00%,186472.52,98807.79,1
TXN100165,01 January 2021,2021,Q1,January,West,Gujarat,Home Appliances,Air Conditioner,Retail,66,51916.62,659.00%,3426496.92,3200630.04,985902.65,2214727.39,6920.00%,122825.35,78270.91,1
TXN100166,01 January 2021,2021,Q1,January,West,Rajasthan,Home Appliances,Refrigerator,Distributor,85,48455.67,391.00%,4118731.95,3957623.03,895318.40,3062304.63,7738.00%,88599.63,60353.06,2
TXN100167,01 January 2021,2021,Q1,January,West,Maharashtra,Home Appliances,Refrigerator,Online,90,47150.31,570.00%,4243527.90,4001673.02,933150.53,3068522.48,7668.00%,153018.93,76098.60,2
TXN100168,01 January 2021,2021,Q1,January,West,Rajasthan,Home Appliances,Refrigerator,Retail,72,46444.20,328.00%,3343982.40,3234389.13,646877.83,2587511.30,8000.00%,144401.02,77556.62,1
TXN100169,01 January 2021,2021,Q1,January,West,Maharashtra,Home Appliances,Washing Machine,Distributor,105,41892.01,445.00%,4398661.05,4202842.77,1162975.78,3039866.99,7233.00%,75083.05,81928.47,3
TXN100170,01 January 2021,2021,Q1,January,West,Maharashtra,Home Appliances,Washing Machine,Online,72,43801.54,989.00%,3153710.88,2841828.19,704706.17,2137122.02,7520.00%,100484.20,33596.50,2
TXN100171,01 January 2021,2021,Q1,January,West,Rajasthan,Home Appliances,Washing Machine,Retail,78,41853.43,799.00%,3264567.54,3003574.21,702843.43,2300730.78,7660.00%,119849.19,41408.29,1
TXN100172,01 January 2021,2021,Q1,January,West,Gujarat,Office Supplies,Keyboard,Distributor,184,2464.77,376.00%,453517.68,436463.95,214224.97,222238.98,5092.00%,7134.42,8384.38,3
TXN100173,01 January 2021,2021,Q1,January,West,Maharashtra,Office Supplies,Keyboard,Online,163,2503.54,945.00%,408077.02,369499.68,184098.61,185401.07,5018.00%,21760.58,6746.29,1
TXN100174,01 January 2021,2021,Q1,January,West,Gujarat,Office Supplies,Keyboard,Retail,155,2471.32,302.00%,383054.60,371492.40,197415.11,174077.29,4686.00%,16402.10,3691.74,3
TXN100175,01 January 2021,2021,Q1,January,West,Maharashtra,Office Supplies,Monitor,Distributor,245,20842.43,333.00%,5106395.35,4936390.35,1496922.50,3439467.85,6968.00%,49363.90,90117.89,5
TXN100176,01 January 2021,2021,Q1,January,West,Maharashtra,Office Supplies,Monitor,Online,197,20847.61,898.00%,4106979.17,3738118.80,1114118.07,2624000.73,7020.00%,185617.32,82119.63,4
TXN100177,01 January 2021,2021,Q1,January,West,Gujarat,Office Supplies,Monitor,Retail,133,20772.09,502.00%,2762687.97,2623967.96,766678.50,1857289.46,7078.00%,103314.89,48524.83,4
TXN100178,01 January 2021,2021,Q1,January,West,Rajasthan,Office Supplies,Printer,Distributor,197,16675.88,791.00%,3285148.36,3025376.39,970096.20,2055280.19,6793.00%,30253.76,65184.13,1
TXN100179,01 January 2021,2021,Q1,January,West,Maharashtra,Office Supplies,Printer,Online,168,16062.17,1294.00%,2698444.56,2349311.14,734699.71,1614611.42,6873.00%,121547.29,31417.34,2
TXN100180,01 January 2021,2021,Q1,January,West,Gujarat,Office Supplies,Printer,Retail,146,16283.24,447.00%,2377353.04,2271004.00,635823.25,1635180.75,7200.00%,118650.75,30599.93,4
TXN100181,01 February 2021,2021,Q1,February,East,West Bengal,Accessories,Headphones,Distributor,212,4511.91,555.00%,956524.92,903419.20,451177.50,452241.70,5006.00%,9034.19,22105.63,5
TXN100182,01 February 2021,2021,Q1,February,East,Bihar,Accessories,Headphones,Online,199,4348.79,561.00%,865409.21,816824.00,372625.14,444198.86,5438.00%,45908.16,15031.26,5
TXN100183,01 February 2021,2021,Q1,February,East,Odisha,Accessories,Headphones,Retail,192,4284.43,803.00%,822610.56,756578.29,335283.42,421294.87,5568.00%,29428.86,15608.28,5
TXN100184,01 February 2021,2021,Q1,February,East,Odisha,Accessories,Power Bank,Distributor,258,2153.03,284.00%,555481.74,539719.09,254226.46,285492.63,5290.00%,8315.74,11237.74,4
TXN100185,01 February 2021,2021,Q1,February,East,Bihar,Accessories,Power Bank,Online,220,2190.80,970.00%,481976.00,435228.67,227072.17,208156.50,4783.00%,32413.77,6702.83,5
TXN100186,01 February 2021,2021,Q1,February,East,Odisha,Accessories,Power Bank,Retail,158,2143.72,415.00%,338707.76,324664.54,149759.38,174905.16,5387.00%,14525.16,6909.58,3
TXN100187,01 February 2021,2021,Q1,February,East,Bihar,Accessories,Smartwatch,Distributor,242,8585.91,672.00%,2077790.22,1938071.13,762095.42,1175975.71,6068.00%,53184.02,44129.94,2
TXN100188,01 February 2021,2021,Q1,February,East,Bihar,Accessories,Smartwatch,Online,209,8263.99,1106.00%,1727173.91,1536209.57,624672.14,911537.43,5934.00%,67056.06,28964.59,3
TXN100189,01 February 2021,2021,Q1,February,East,Bihar,Accessories,Smartwatch,Retail,153,8519.59,543.00%,1303497.27,1232714.83,474417.86,758296.97,6151.00%,33961.12,21651.52,5
TXN100190,01 February 2021,2021,Q1,February,East,Odisha,Electronics,Laptop,Distributor,89,61663.35,255.00%,5488038.15,5348211.76,1361621.40,3986590.37,7454.00%,74567.61,99855.94,2
TXN100191,01 February 2021,2021,Q1,February,East,Odisha,Electronics,Laptop,Online,93,60918.51,861.00%,5665421.43,5177787.54,1405524.96,3772262.58,7285.00%,291907.98,118107.97,2
TXN100192,01 February 2021,2021,Q1,February,East,West Bengal,Electronics,Laptop,Retail,67,57319.76,633.00%,3840423.92,3597289.40,1169165.03,2428124.37,6750.00%,161559.92,67768.03,1
TXN100193,01 February 2021,2021,Q1,February,East,Bihar,Electronics,Smartphone,Distributor,97,28145.35,641.00%,2730098.95,2555157.13,511031.43,2044125.70,8000.00%,31907.31,47881.74,2
TXN100194,01 February 2021,2021,Q1,February,East,Bihar,Electronics,Smartphone,Online,101,28389.35,996.00%,2867324.35,2581680.59,525571.40,2056109.20,7964.00%,110219.79,53769.36,3
TXN100195,01 February 2021,2021,Q1,February,East,Odisha,Electronics,Smartphone,Retail,75,28108.63,749.00%,2108147.25,1950348.70,390069.74,1560278.96,8000.00%,57993.75,32736.79,1
TXN100196,01 February 2021,2021,Q1,February,East,Odisha,Electronics,Tablet,Distributor,106,23418.00,627.00%,2482308.00,2326678.49,563712.25,1762966.24,7577.00%,32643.63,41307.45,3
TXN100197,01 February 2021,2021,Q1,February,East,West Bengal,Electronics,Tablet,Online,96,25189.02,1132.00%,2418145.92,2144319.88,464883.39,1679436.49,7832.00%,126896.45,31595.23,2
TXN100198,01 February 2021,2021,Q1,February,East,Bihar,Electronics,Tablet,Retail,78,24053.19,636.00%,1876148.82,1756916.41,412100.03,1344816.37,7654.00%,57049.57,35951.93,2
TXN100199,01 February 2021,2021,Q1,February,East,Bihar,Furniture,Bookshelf,Distributor,77,15099.70,371.00%,1162676.90,1119496.19,468337.52,651158.67,5817.00%,43433.96,19044.75,1
TXN100200,01 February 2021,2021,Q1,February,East,Odisha,Furniture,Bookshelf,Online,67,15311.57,1101.00%,1025875.19,912962.75,410269.10,502693.65,5506.00%,51908.55,12039.67,1
TXN100201,01 February 2021,2021,Q1,February,East,West Bengal,Furniture,Bookshelf,Retail,68,15173.79,698.00%,1031817.72,959758.25,424562.92,535195.32,5576.00%,17339.65,15394.71,1
TXN100202,01 February 2021,2021,Q1,February,East,Bihar,Furniture,Desk,Distributor,69,17629.91,687.00%,1216463.79,1132886.33,429459.42,703426.91,6209.00%,39272.42,25150.01,1
TXN100203,01 February 2021,2021,Q1,February,East,West Bengal,Furniture,Desk,Online,62,18048.46,924.00%,1119004.52,1015594.90,373038.81,642556.09,6327.00%,57414.92,27579.28,0
TXN100204,01 February 2021,2021,Q1,February,East,Odisha,Furniture,Desk,Retail,51,17880.01,523.00%,911880.51,864213.23,358401.18,505812.05,5853.00%,19198.50,17153.50,2
TXN100205,01 February 2021,2021,Q1,February,East,West Bengal,Furniture,Office Chair,Distributor,83,12185.98,254.00%,1011436.34,985749.34,370744.73,615004.61,6239.00%,21985.06,20048.46,2
TXN100206,01 February 2021,2021,Q1,February,East,Odisha,Furniture,Office Chair,Online,65,11815.09,782.00%,767980.85,707889.06,263375.17,444513.90,6279.00%,46191.99,14321.14,1
TXN100207,01 February 2021,2021,Q1,February,East,West Bengal,Furniture,Office Chair,Retail,60,12271.03,611.00%,736261.80,691282.86,270263.65,421019.21,6090.00%,18489.23,15880.66,1
TXN100208,01 February 2021,2021,Q1,February,East,Odisha,Home Appliances,Air Conditioner,Distributor,66,54172.93,431.00%,3575413.38,3421442.01,966981.31,2454460.70,7174.00%,74144.85,68936.46,1
TXN100209,01 February 2021,2021,Q1,February,East,Odisha,Home Appliances,Air Conditioner,Online,55,52817.33,629.00%,2904953.15,2722163.85,937179.48,1784984.36,6557.00%,189737.14,55434.38,2
TXN100210,01 February 2021,2021,Q1,February,East,Bihar,Home Appliances,Air Conditioner,Retail,50,54526.68,667.00%,2726334.00,2544537.06,836722.57,1707814.48,6712.00%,70038.86,39020.59,1
TXN100211,01 February 2021,2021,Q1,February,East,West Bengal,Home Appliances,Refrigerator,Distributor,73,47587.91,804.00%,3473917.43,3194737.75,702187.90,2492549.86,7802.00%,74228.25,58955.29,1
TXN100212,01 February 2021,2021,Q1,February,East,West Bengal,Home Appliances,Refrigerator,Online,64,49482.15,792.00%,3166857.60,2915921.05,670905.16,2245015.88,7699.00%,171631.67,48164.13,2
TXN100213,01 February 2021,2021,Q1,February,East,Odisha,Home Appliances,Refrigerator,Retail,51,46713.77,320.00%,2382402.27,2306088.35,600614.35,1705474.00,7396.00%,87657.36,33188.75,0
TXN100214,01 February 2021,2021,Q1,February,East,West Bengal,Home Appliances,Washing Machine,Distributor,72,41240.36,472.00%,2969305.92,2829233.00,845061.49,1984171.51,7013.00%,56863.17,53101.70,2
TXN100215,01 February 2021,2021,Q1,February,East,West Bengal,Home Appliances,Washing Machine,Online,60,40947.70,983.00%,2456862.00,2215266.87,547546.76,1667720.11,7528.00%,117788.40,31063.81,0
TXN100216,01 February 2021,2021,Q1,February,East,West Bengal,Home Appliances,Washing Machine,Retail,47,41732.36,680.00%,1961420.92,1828073.62,503498.56,1324575.06,7246.00%,69355.49,32107.49,0
TXN100217,01 February 2021,2021,Q1,February,East,Odisha,Office Supplies,Keyboard,Distributor,147,2460.01,270.00%,361621.47,351873.78,166244.59,185629.19,5275.00%,11259.34,4201.24,5
TXN100218,01 February 2021,2021,Q1,February,East,West Bengal,Office Supplies,Keyboard,Online,103,2584.36,817.00%,266189.08,244429.10,110308.73,134120.37,5487.00%,14265.95,4103.52,3
TXN100219,01 February 2021,2021,Q1,February,East,Bihar,Office Supplies,Keyboard,Retail,118,2560.47,499.00%,302135.46,287057.94,137916.82,149141.13,5196.00%,10053.37,5656.33,2
TXN100220,01 February 2021,2021,Q1,February,East,Bihar,Office Supplies,Monitor,Distributor,145,20968.35,532.00%,3040410.75,2878702.51,890536.08,1988166.43,6906.00%,40268.74,54041.39,5
TXN100221,01 February 2021,2021,Q1,February,East,Bihar,Office Supplies,Monitor,Online,133,20892.42,838.00%,2778691.86,2545898.06,779160.36,1766737.70,6940.00%,117338.34,53335.27,4
TXN100222,01 February 2021,2021,Q1,February,East,West Bengal,Office Supplies,Monitor,Retail,107,21351.09,403.00%,2284566.63,2192385.77,614575.08,1577810.70,7197.00%,88932.60,46909.18,2
TXN100223,01 February 2021,2021,Q1,February,East,West Bengal,Office Supplies,Printer,Distributor,147,15617.53,100.00%,2295776.91,2272819.14,736225.99,1536593.15,6761.00%,69674.49,49961.41,4
TXN100224,01 February 2021,2021,Q1,February,East,Odisha,Office Supplies,Printer,Online,158,16391.54,865.00%,2589863.32,2365747.62,709235.42,1656512.20,7002.00%,114399.14,47528.00,4
TXN100225,01 February 2021,2021,Q1,February,East,Bihar,Office Supplies,Printer,Retail,122,15870.09,1014.00%,1936150.98,1739811.48,577415.86,1162395.63,6681.00%,58856.54,24882.80,3
TXN100226,01 February 2021,2021,Q1,February,North,Delhi,Accessories,Headphones,Distributor,284,4458.51,522.00%,1266216.84,1200079.95,534272.26,665807.69,5548.00%,39751.45,16266.30,6
TXN100227,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Accessories,Headphones,Online,225,4458.13,1046.00%,1003079.25,898159.69,446488.35,451671.34,5029.00%,60487.42,14410.62,3
TXN100228,01 February 2021,2021,Q1,February,North,Punjab,Accessories,Headphones,Retail,209,4403.78,904.00%,920390.02,837218.26,411784.51,425433.75,5082.00%,32174.71,15730.66,4
TXN100229,01 February 2021,2021,Q1,February,North,Delhi,Accessories,Power Bank,Distributor,301,2154.73,420.00%,648573.73,621304.60,305526.51,315778.09,5083.00%,23185.66,13698.69,2
TXN100230,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Accessories,Power Bank,Online,250,2185.79,1017.00%,546447.50,490884.18,241605.34,249278.85,5078.00%,29179.65,8630.76,10
TXN100231,01 February 2021,2021,Q1,February,North,Delhi,Accessories,Power Bank,Retail,214,2131.01,653.00%,456036.14,426264.26,190150.29,236113.97,5539.00%,16509.83,7611.99,2
TXN100232,01 February 2021,2021,Q1,February,North,Delhi,Accessories,Smartwatch,Distributor,256,8497.02,468.00%,2175237.12,2073371.64,812190.14,1261181.50,6083.00%,20733.72,28806.26,6
TXN100233,01 February 2021,2021,Q1,February,North,Punjab,Accessories,Smartwatch,Online,247,8876.60,1149.00%,2192520.20,1940593.78,792873.44,1147720.35,5914.00%,97383.47,38569.49,4
TXN100234,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Accessories,Smartwatch,Retail,204,8488.58,746.00%,1731670.32,1602430.17,634800.24,967629.93,6039.00%,43860.38,21990.15,1
TXN100235,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Electronics,Laptop,Distributor,134,63181.41,445.00%,8466308.94,8089880.15,2229912.02,5859968.14,7244.00%,152635.66,145126.20,4
TXN100236,01 February 2021,2021,Q1,February,North,Delhi,Electronics,Laptop,Online,115,62004.72,929.00%,7130542.80,6468365.75,2003680.80,4464684.95,6902.00%,404896.62,78011.13,0
TXN100237,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Electronics,Laptop,Retail,99,61329.57,839.00%,6071627.43,5562294.36,1380446.79,4181847.56,7518.00%,254548.66,56869.18,4
TXN100238,01 February 2021,2021,Q1,February,North,Punjab,Electronics,Smartphone,Distributor,111,28817.75,295.00%,3198770.25,3104509.84,620901.97,2483607.87,8000.00%,57248.51,45017.62,0
TXN100239,01 February 2021,2021,Q1,February,North,Punjab,Electronics,Smartphone,Online,104,28320.28,635.00%,2945309.12,2758237.06,671302.37,2086934.69,7566.00%,140807.55,36470.08,3
TXN100240,01 February 2021,2021,Q1,February,North,Delhi,Electronics,Smartphone,Retail,90,28405.50,622.00%,2556495.00,2397602.58,479520.52,1918082.06,8000.00%,106867.31,41636.48,2
TXN100241,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Electronics,Tablet,Distributor,115,23954.51,647.00%,2754768.65,2576603.34,681213.32,1895390.02,7356.00%,25766.03,48293.46,3
TXN100242,01 February 2021,2021,Q1,February,North,Delhi,Electronics,Tablet,Online,116,23561.59,814.00%,2733144.44,2510558.48,603804.54,1906753.94,7595.00%,136320.55,46723.68,3
TXN100243,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Electronics,Tablet,Retail,95,24445.26,654.00%,2322299.70,2170450.87,613246.86,1557204.02,7175.00%,103079.25,39345.97,1
TXN100244,01 February 2021,2021,Q1,February,North,Uttar Pradesh,Furniture,Bookshelf,Distributor,101,15330.83,292.00%,1548413.83,1503235.63,611067.75,892167.88,5935.00%,32310.08,40712.82,2
TXN100245,01 February 2021,2021,Q1,February,North,Punjab,Furniture,Bookshelf,Online,100,15585.92,671.00%,1558592.00,1453951.52,624686.07,829265.45,5704.00%,92385.23,31104.85,2
TXN100246,01 February 2021,2021,Q1,February,North,Delhi,Furniture,Bookshelf,Retail,78,14838.08,441.00%,1157370.24,1106386.65,441358.09,665028.56,6011.00%,37526.49,22039.49,1
TXN100247,01 February 2021,2021,Q1,February,North,Delhi,Furniture,Desk,Distributor,86,17746.09,483.00%,1526163.74,1452416.57,636961.28,815455.29,5614.00%,55262.63,38120.15,2
